listing_id,latitude,longitude,neighborhood,room_type,price,review_scores_rating,license,minimum_nights,availability_365,availability_pct,reviews_per_month,host_id,host_name,host_listings_count,is_verified_host,is_high_concentration_host,listing_url,hover_description
1040244462880288817,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,236.61,,No License,1,341,93.4,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040244462880288817,Glover club two queen
1040244719471544508,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,236.61,4.5,No License,1,340,93.2,0.09,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040244719471544508,City view two queen
1040244783113948049,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,187.11,,No License,1,313,85.8,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040244783113948049,Two queen - ADA
1040244883588319043,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,167.31,,No License,1,312,85.5,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040244883588319043,Studio two queen kitchenette ADA
1040244932240775222,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,194.0,,No License,1,52,14.2,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040244932240775222,Glover club king city view ADA
1040245031856727504,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,296.01,,No License,1,341,93.4,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040245031856727504,Glover club two queen city view ADA
1040245090769612205,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,236.61,,No License,1,335,91.8,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040245090769612205,Studio king kitchenette
1040245193994758100,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,236.61,,No License,1,342,93.7,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040245193994758100,Glover club king
1040245248720680356,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,216.81,,No License,1,265,72.6,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040245248720680356,King ADA
1040245344603826133,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,296.01,,No License,1,341,93.4,,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040245344603826133,City view king
1040245403836497604,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,236.61,5.0,No License,1,342,93.7,0.08,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040245403836497604,Glover club king city view
1040245507436586040,38.923359,-77.072799,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Private room,343.23,5.0,No License,1,318,87.1,0.08,543729693,Unknown Host,13,False,True,https://www.airbnb.com/rooms/1040245507436586040,King
1041391264524078841,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,393.0,4.5,Exempt,1,361,98.9,0.06,9419684,Churchill Living,21,True,True,https://www.airbnb.com/rooms/1041391264524078841,Deluxe 1BR w Balcony | Spa-Like Gym w Yoga
1041395953463399412,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,513.0,4.2,Exempt,1,364,99.7,0.18,95459395,Bluebird Suites,14,True,True,https://www.airbnb.com/rooms/1041395953463399412,"Upscale 2 BR | Near Metro, Shops, & Sights | W/D"
1042042327352556894,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,342.67,4.4,Exempt,1,352,96.4,0.16,9419684,Churchill Living,21,True,True,https://www.airbnb.com/rooms/1042042327352556894,Bright DC 1 Deluxe BR | Close to Shops & Sites
1042221927146733833,38.9165115,-77.0347898,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,419.17,4.9,Licensed,2,350,95.9,2.36,46630199,Home Sweet City,89,True,True,https://www.airbnb.com/rooms/1042221927146733833,The Best of Dupont with Parking and Outdoor Space
1043235849200450535,38.91033558558882,-77.02677303477918,"NW-mid Shaw, Logan Circle",Private room,204.73,4.83,Licensed,1,263,72.1,3.68,224561145,Sofia,7,True,True,https://www.airbnb.com/rooms/1043235849200450535,Sunny Victorian Room | Logan Circle Room 2
1043395725063066603,38.90863,-76.98474,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,,4.5,Exempt,31,0,0.0,0.08,227194376,Luxe,20,True,True,https://www.airbnb.com/rooms/1043395725063066603,Lovely & Spacious 1-BDR Apt @ H St Corridor
1043737194236284066,38.9607399,-77.0286757,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,285.33,4.63,Exempt,2,348,95.3,1.15,57028640,Isha,3,True,False,https://www.airbnb.com/rooms/1043737194236284066,Colorful Cozy DC 2BR Near Downtown | Metro | Parks
1044092636795056369,38.91683,-77.07305,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,4052.0,5.0,Licensed,1,267,73.2,0.11,5370852,Jacob,1,True,False,https://www.airbnb.com/rooms/1044092636795056369,Stately 4500 Sq Ft Residence-Walk to Georgetown U.
1045286057027463822,38.8980007,-76.9987094,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,271.5,4.93,Licensed,2,38,10.4,3.15,550756025,Nick,1,True,False,https://www.airbnb.com/rooms/1045286057027463822,Beautiful Capitol Hill Apartment - Solar Powered!
1045587488653504609,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,393.0,5.0,Exempt,1,361,98.9,0.04,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045587488653504609,Heart of DC 1 BR Bal | Gym + Workspace
1045587506534523456,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,342.67,5.0,Exempt,1,352,96.4,0.03,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045587506534523456,Capitol Hill 1 Deluxe BR | mins from Union Station
1045587549804827183,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,543.0,4.5,Exempt,1,362,99.2,0.07,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045587549804827183,Capitol Hill 2BR|Business Traveler Friendly |Noma
1045588898071134295,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,543.0,4.5,Exempt,1,362,99.2,0.07,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045588898071134295,Opulent 2BR Near Capitol Hill | Washer/Dryer
1045588908797577732,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,499.0,4.78,Exempt,1,362,99.2,0.6,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045588908797577732,2BR Near Metro & Union Station | Family-Friendly
1045588917146239525,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,543.0,4.0,Exempt,1,362,99.2,0.09,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045588917146239525,2BR Apt | near Union Station | Noma
1045590277866470736,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,513.0,5.0,Exempt,1,364,99.7,0.07,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045590277866470736,near Union Station 2/1BR | Upscale Amenities |Noma
1045590296254299473,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,342.67,4.5,Exempt,1,352,96.4,0.07,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045590296254299473,Near NY Ave Deluxe 1BR | Electric Car Charger
1045590303394007353,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,342.67,5.0,Exempt,1,352,96.4,0.04,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045590303394007353,Commuter-friendly 1 DeluxeBR| near Metro | DC
1045590310972457710,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,342.67,5.0,Exempt,1,352,96.4,0.07,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045590310972457710,Incredible DC Views|Deluxe 1BR | Sundeck&Terrace
1045590318430752160,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,342.67,5.0,Exempt,1,352,96.4,0.04,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045590318430752160,1st Street NoMa 1 DeluxeBR|Gym + Business Center
1045590335757257018,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,543.0,4.4,Exempt,1,362,99.2,0.51,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045590335757257018,Near Cap Hill 2BR | Pet-Friendly w/ Play Area
1045590380514056983,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,393.0,4.0,Exempt,1,361,98.9,0.04,163251048,Global Luxury Suites,29,True,True,https://www.airbnb.com/rooms/1045590380514056983,Capitol Hill 1 BR Bal|1st Street|Gym + Washer/D
1046002486238502500,38.89698,-77.03364,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,,5.0,Exempt,1,0,0.0,0.19,544725494,Hotel,6,True,True,https://www.airbnb.com/rooms/1046002486238502500,Roh Needs copywriter review
1046016966075355683,38.89213976170214,-76.93656568075582,"SE Capitol View, Marshall Heights, Benning Heights",Private room,88.0,4.88,Exempt,2,321,87.9,3.83,138605119,LeTeisha,3,True,False,https://www.airbnb.com/rooms/1046016966075355683,3 min walk to Blue/Silver Metro-Hillbrook Maison 1
1046516739908515943,38.90899,-77.06343,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,281.0,4.96,Exempt,1,61,16.7,5.96,21570891,Marsh,18,True,True,https://www.airbnb.com/rooms/1046516739908515943,Cozy 2bed Georgetown apartment
1046979501319186410,38.907721617612495,-77.0633011897891,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,163.05,4.8,Exempt,1,123,33.7,3.25,346220065,Lodi,3,True,False,https://www.airbnb.com/rooms/1046979501319186410,Private Remodeled Loft Centric Location WashDryer
1047149571658043037,38.8639453,-76.96585879999999,"SE Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Entire home/apt,315.27,,No License,31,269,73.7,,329334017,Destiny,1,True,False,https://www.airbnb.com/rooms/1047149571658043037,Hidden Hills mansion
1047230201172107759,38.9156,-77.01597,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,279.67,4.68,Licensed,3,302,82.7,1.0,122382567,Evolve,40,True,True,https://www.airbnb.com/rooms/1047230201172107759,2 Mi to National Mall: Modern DC Home
1047916172762233921,38.91955,-77.01043,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,165.47,4.85,Licensed,1,227,62.2,1.77,551267796,Daphne,1,True,False,https://www.airbnb.com/rooms/1047916172762233921,Nice & New in Historical Bloomingdale
1048588275488319161,38.89861,-77.00236,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,234.0,4.99,Licensed,1,108,29.6,2.77,3221627,Drury,2,True,False,https://www.airbnb.com/rooms/1048588275488319161,Alley Treehouse Union Station
1048697952207330250,38.91273306357865,-77.02164440094982,"NW-mid Shaw, Logan Circle",Entire home/apt,100.91,5.0,No License,31,206,56.4,0.23,7165887,Corbin,1,True,False,https://www.airbnb.com/rooms/1048697952207330250,Shaw Loft Style Living With Parking!
1049236007638467900,38.9094636,-77.0276938,"NW-mid Shaw, Logan Circle",Private room,209.0,4.74,Licensed,1,266,72.9,3.24,224561145,Sofia,7,True,True,https://www.airbnb.com/rooms/1049236007638467900,Historic Victorian Room | Logan Circle Room 3
1049327323325388504,38.9210014,-77.0103488,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,,4.95,Licensed,1,6,1.6,1.83,13389647,Karen,2,True,False,https://www.airbnb.com/rooms/1049327323325388504,Amma's Place   Washington DC
1049371086899899688,38.92359200738265,-77.02819989735045,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,137.0,4.8,Licensed,1,39,10.7,4.56,44538751,Donna,1,True,False,https://www.airbnb.com/rooms/1049371086899899688,Cozy Space for Young Professionals Near Metro
1049488308005171171,38.88584804550031,-76.92553047463602,"SE Capitol View, Marshall Heights, Benning Heights",Entire home/apt,55.71,4.67,No License,31,328,89.9,0.12,6582626,Chey,1,True,False,https://www.airbnb.com/rooms/1049488308005171171,Live like a DC local (Entire Apartment)
1050770954589738826,38.93736,-77.02036,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,151.78,4.92,Licensed,1,174,47.7,3.73,8324375,Hooman,1,True,False,https://www.airbnb.com/rooms/1050770954589738826,Beautiful Solar Powered Basement Apartment
1051386770079675163,38.91400412969978,-77.09045415273087,"NW-far Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire home/apt,,4.86,Licensed,2,1,0.3,0.24,17958913,Martha,1,True,False,https://www.airbnb.com/rooms/1051386770079675163,tranquil residential apt
1051424808755950519,38.88446838811879,-76.98855993317449,"SE Capitol Hill, Lincoln Park",Entire home/apt,257.0,4.98,Licensed,2,140,38.4,3.49,551998570,Lorena,1,True,False,https://www.airbnb.com/rooms/1051424808755950519,Capitol Hill Apartment near monuments and metro
1051526255353587436,38.9267624,-77.053703,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,,4.33,No License,31,0,0.0,0.12,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1051526255353587436,Sojourn *BRAND NEW* 3 Bedroom at The Muriel | #103
1052134125495574104,38.87229843587527,-76.97098409672394,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home/apt,395.67,4.91,Exempt,3,50,13.7,1.52,52758337,Bryan,1,True,False,https://www.airbnb.com/rooms/1052134125495574104,Enjoy the Nations Capitol
1052194191428213950,38.899914,-77.03313,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,588.0,4.0,Exempt,1,364,99.7,0.07,95459395,Bluebird Suites,14,True,True,https://www.airbnb.com/rooms/1052194191428213950,Bright 1BR in the Heart D.C | Desk+WiFi
1052194199203689991,38.899914,-77.03313,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,588.0,4.37,Exempt,1,364,99.7,1.91,95459395,Bluebird Suites,14,True,True,https://www.airbnb.com/rooms/1052194199203689991,Stunning 1BR in Washington near National Mall
1052194217206562300,38.899914,-77.03313,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,588.0,4.0,Exempt,1,364,99.7,0.07,95459395,Bluebird Suites,14,True,True,https://www.airbnb.com/rooms/1052194217206562300,Modern 1 Bedroom near The Lincoln Memorial
1052194237487103952,38.899914,-77.03313,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,738.0,4.37,Exempt,1,364,99.7,3.34,95459395,Bluebird Suites,14,True,True,https://www.airbnb.com/rooms/1052194237487103952,Spacious 2BR | Desk+WiFi | Gym+Rooftop
1054370997593073254,38.9135289,-77.0467992,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,96.56,4.0,No License,31,98,26.8,0.08,39930655,Sojourn,282,True,True,https://www.airbnb.com/rooms/1054370997593073254,Sojourn West Dupont Cozy Culture | 6 min to Metro
1054386473344905285,38.91784268063653,-77.01272255330076,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,143.64,4.38,Licensed,31,261,71.5,0.29,552559799,Ecoplad Hospitality,2,True,False,https://www.airbnb.com/rooms/1054386473344905285,Charming Bloomingdale Apartment w/ Free Parking
1054490666443748494,38.8988471,-77.0212382,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,368.67,4.96,Licensed,3,232,63.6,0.8,552559799,Ecoplad Hospitality,2,True,False,https://www.airbnb.com/rooms/1054490666443748494,Long Term Luxury Studio Penn Quarter NW DC
1054538885609552064,38.94011546712336,-77.01823778363746,"NW-mid Brightwood Park, Crestwood, Petworth",Private room,,5.0,Exempt,1,0,0.0,0.45,549032187,Chris,1,True,False,https://www.airbnb.com/rooms/1054538885609552064,Large Private BR W/Priavte Bath
1055014709095094935,38.9405525,-77.01505259999999,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,211.5,4.97,Licensed,2,170,46.6,5.12,63703933,Will,1,True,False,https://www.airbnb.com/rooms/1055014709095094935,Modern 2 Bedroom City Retreat
1055393161485042081,38.91422,-77.00947,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,1050.0,5.0,Licensed,1,336,92.1,0.77,3532124,District Cottage,13,True,True,https://www.airbnb.com/rooms/1055393161485042081,The Adams | West Elm 5BR Townhouse in Bloomingdale
1055413838685738171,38.91422,-77.00947,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,517.0,5.0,Licensed,1,339,92.9,0.44,3532124,District Cottage,13,True,True,https://www.airbnb.com/rooms/1055413838685738171,Charming Bloomingdale Retreat | 2BR Private Condo
1056059527213736624,38.92994,-77.02662,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,457.13,4.84,Licensed,2,30,8.2,1.67,553015883,Lily,1,True,False,https://www.airbnb.com/rooms/1056059527213736624,"Columbia Heights Home MetroAccess, Family-Friendly"
1056816637587629390,38.93802385841322,-77.02840704470873,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,239.0,4.93,Licensed,2,253,69.3,1.93,9282946,Margaux,1,True,False,https://www.airbnb.com/rooms/1056816637587629390,"Vibrant, luxurious garden apt w/king bed"
1056880682860127562,38.88742188711526,-76.95955447560715,"NE/SE River Terrace, Benning, Greenway, Dupont Park",Private room,,,No License,1,179,49.0,,553237823,Amegnona,1,True,False,https://www.airbnb.com/rooms/1056880682860127562,"Newly renovated, no smoking, pet"
1057214188194058624,38.9034,-77.00522,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,393.0,4.0,Exempt,1,361,98.9,0.28,95459395,Bluebird Suites,14,True,True,https://www.airbnb.com/rooms/1057214188194058624,Steps from Metro 1 BR Bal | near Capitol Hill
1057335439183472289,38.87423771373469,-76.96662151947261,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Private room,46.38,5.0,No License,31,222,60.8,0.2,553339585,Connie,1,True,False,https://www.airbnb.com/rooms/1057335439183472289,Urban Retreat Near Capital Hill/ Private Bathroom
